Metabolites	isotopologues	Proteinogenic_40_01	Proteinogenic_40_02	Proteinogenic_40_03	Proteinogenic_40_04	Proteinogenic_40_05	Proteinogenic_400_01	Proteinogenic_400_02	Proteinogenic_400_03	Proteinogenic_400_04	Proteinogenic_400_05	Proteinogenic_400_06	Proteinogenic_400_07	Proteinogenic_400_08	Proteinogenic_400_09	Proteinogenic_400_10	Proteinogenic_1600_01	Proteinogenic_1600_02	Proteinogenic_1600_03	Proteinogenic_1600_04	Proteinogenic_1600_05	Proteinogenic_12800_01	Proteinogenic_12800_02	Proteinogenic_12800_03	Proteinogenic_12800_04	Proteinogenic_12800_05	Proteinogenic_25600_01	Proteinogenic_25600_02	Proteinogenic_25600_03	Proteinogenic_25600_04	Proteinogenic_25600_05	Proteinogenic_51200_01	Proteinogenic_51200_02	Proteinogenic_51200_03	Proteinogenic_51200_04	Proteinogenic_51200_05	Proteinogenic_512000_01	Proteinogenic_512000_02	Proteinogenic_512000_03	Proteinogenic_512000_04	Proteinogenic_512000_05	Theoretical CID
Histidine	M2	2.35584450037349	2.53884450037349	1.83984450037349	2.0688445003735	2.30984450037349	0.865844500373494	0.855844500373495	0.760844500373495	1.34084450037349	1.40184450037349	0.923844500373494	0.841844500373495	0.803844500373496	0.830844500373495	1.0968445003735	0.630844500373495	0.844844500373496	0.912844500373494	1.2008445003735	0.732844500373495	1.35984450037349	1.00184450037349	1.55684450037349	1.8028445003735	1.2858445003735	1.8138445003735	1.6688445003735	2.06684450037349	1.3938445003735	1.9708445003735	-9.1251554996265	-8.4471554996265	-7.58215549962651	-8.68415549962651	-9.68915549962651	-11.9091554996265	-9.2441554996265	-10.2961554996265	-12.3291554996265	-16.2311554996265	0
Histidine	M3	-1.0796250015	-1.4366250015	-0.481625001499997	-0.974625001499996	-0.8566250015	0.613374998500005	-0.2906250015	-0.320625001499997	0.216374998500002	0.523374998500004	-0.394625001499999	-0.581625001499997	-0.516625001499998	-0.313625001499995	-0.225625001499996	0.530374998500005	0.373374998500003	-0.372625001499999	-0.511625001499999	0.285374998500004	1.8643749985	2.7613749985	2.2283749985	1.4613749985	2.3413749985	4.0113749985	3.8973749985	3.9833749985	3.0843749985	3.3503749985	-8.8696250015	-8.3546250015	-7.6126250015	-8.3036250015	-9.5016250015	-7.8816250015	-10.5376250015	-5.5066250015	-15.3026250015	-18.0426250015	0
Histidine	M4	-0.2006569996235	-0.0216569996234983	-0.1486569996235	-0.1506569996235	-0.122656999623499	0.516343000376501	1.1263430003765	0.879343000376501	0.303343000376502	0.114343000376502	0.941343000376502	1.0963430003765	0.9483430003765	0.8483430003765	1.1653430003765	0.593343000376501	0.641343000376501	0.7893430003765	0.772343000376502	0.858343000376502	1.3333430003765	1.2933430003765	1.9613430003765	1.4033430003765	1.7033430003765	1.6963430003765	1.9873430003765	1.4003430003765	1.9393430003765	0.713343000376501	-8.8436569996235	-9.6566569996235	-8.7616569996235	-8.7346569996235	-9.9626569996235	-8.9376569996235	-10.9596569996235	-9.9746569996235	-14.1986569996235	-16.6266569996235	0
Histidine	M5	-0.0621874992511984	-0.372187499251199	0.176812500748801	0.194812500748802	-0.367187499251198	-0.288187499251198	-0.495187499251198	0.0998125007488013	-0.266187499251198	-0.281187499251198	-0.121187499251199	0.114812500748801	0.0668125007488016	-0.0191874992511984	-0.470187499251198	-0.332187499251199	-0.528187499251198	-0.199187499251199	-0.255187499251198	-0.600187499251199	-1.8301874992512	-2.1481874992512	-2.4091874992512	-2.1741874992512	-2.1321874992512	-4.0171874992512	-3.6891874992512	-3.5321874992512	-3.8301874992512	-3.1281874992512	-6.6301874992512	-6.0681874992512	-6.5521874992512	-6.4831874992512	-6.1841874992512	-6.2241874992512	-6.3411874992512	-6.5361874992512	-7.0381874992512	-7.5861874992512	0
Histidine	M6	-0.8068435003747	-0.8758435003747	-0.9248435003747	-0.8428435003747	-0.8308435003747	-1.0208435003747	-0.8768435003747	-0.9218435003747	-0.9078435003747	-0.9858435003747	-0.8938435003747	-0.9218435003747	-0.9408435003747	-0.8668435003747	-1.0508435003747	-1.0918435003747	-1.1098435003747	-1.0138435003747	-1.0758435003747	-1.0988435003747	-1.2778435003747	-1.2128435003747	-1.2398435003747	-1.2658435003747	-1.2988435003747	-1.2208435003747	-1.2208435003747	-1.1628435003747	-1.3138435003747	-1.2938435003747	-1.2318435003747	-1.4608435003747	-1.3228435003747	-1.3508435003747	-1.2408435003747	-1.5438435003747	-1.5438435003747	-1.5438435003747	-1.5438435003747	-1.5438435003747	0
Isoleucine	M0	29.6516559996247	19.1456559996247	22.8306559996247	21.4746559996247	22.1396559996247	0.2126559996247	0.2356559996247	0.1956559996247	0.2206559996247	0.2126559996247	0.2176559996247	0.2016559996247	0.2486559996247	0.2526559996247	0.2096559996247	0.2386559996247	0.2126559996247	0.2116559996247	0.2276559996247	0.2206559996247	0.2836559996247	0.3176559996247	0.0356559996247001	0.1316559996247	0.1786559996247	-0.1553440003753	-0.2293440003753	-0.1453440003753	-0.0923440003752999	-0.1363440003753	8.9416559996247	9.1536559996247	8.8706559996247	8.8826559996247	9.1756559996247	13.4036559996247	10.3206559996247	8.5106559996247	19.4086559996247	26.3696559996247	0
Isoleucine	M1	-1.8271874992488	-1.1501874992488	-2.7161874992488	-1.6291874992488	-5.3691874992488	-0.0851874992487983	-0.0691874992487976	-0.0911874992487974	-0.0871874992487975	-0.0821874992487981	-0.0221874992487978	-0.0691874992487976	-0.848187499248798	-1.6741874992488	-1.8361874992488	-0.138187499248799	-0.175187499248798	-0.168187499248798	-0.205187499248798	-0.101187499248798	-0.706187499248798	-0.652187499248798	-0.683187499248798	-0.720187499248798	-0.852187499248798	-1.5501874992488	-1.6271874992488	-1.4971874992488	-1.2101874992488	-1.3031874992488	-2.5841874992488	-2.6941874992488	-2.6321874992488	-2.5331874992488	-2.4631874992488	-4.1101874992488	-3.7331874992488	-4.0481874992488	-4.0151874992488	-4.3121874992488	0
Isoleucine	M2	-11.2821554996265	-5.1271554996265	-4.8801554996265	-5.86115549962651	-4.73715549962651	-0.299155499626505	-0.306155499626504	-0.255155499626505	-0.291155499626505	-0.261155499626506	-0.290155499626504	-0.230155499626505	-0.076155499626504	0.114844500373495	0.211844500373495	-0.241155499626505	-0.276155499626504	-0.258155499626506	-0.232155499626505	-0.272155499626506	0.143844500373494	0.196844500373494	0.535844500373495	0.296844500373494	0.287844500373496	0.662844500373494	0.538844500373495	0.827844500373495	0.588844500373495	0.729844500373494	-1.0251554996265	-1.5031554996265	-1.2921554996265	-1.5521554996265	-1.8281554996265	-2.70515549962651	-1.8861554996265	-1.01915549962651	-4.1361554996265	-5.95815549962651	0
Isoleucine	M3	-14.9116250015	-6.8696250015	-7.5346250015	-6.8666250015	-5.4576250015	-0.216625001499998	-0.194625001499998	-0.164625001499996	-0.2686250015	-0.163625001499995	-0.235625001499995	-0.132625001499997	0.0383749985000015	0.339374998500003	0.3813749985	0.0423749984999999	0.0133749985000042	0.0803749985000046	0.0733749985000032	0.0303749985000046	1.1823749985	0.879374998500004	1.3123749985	1.2313749985	1.2463749985	2.2203749985	2.3443749985	2.1293749985	1.9563749985	1.9953749985	0.540374998500004	0.6423749985	0.7363749985	0.8643749985	0.343374998500001	1.5973749985	2.8483749985	3.4353749985	-1.9256250015	-4.3736250015	0
Isoleucine	M4	-0.985656999623499	-3.9846569996235	-5.2306569996235	-4.7256569996235	-4.3906569996235	0.311343000376502	0.236343000376502	0.2763430003765	0.3293430003765	0.228343000376502	0.2653430003765	0.230343000376501	0.469343000376501	0.707343000376501	0.7483430003765	0.3073430003765	0.472343000376502	0.375343000376502	0.3983430003765	0.377343000376501	0.768343000376501	0.7153430003765	0.5623430003765	0.746343000376501	0.940343000376501	1.3213430003765	1.4123430003765	1.2613430003765	1.2363430003765	0.957343000376501	-0.823656999623498	-0.724656999623499	-0.774656999623499	-1.1406569996235	-0.621656999623499	-1.3796569996235	-1.3446569996235	-0.415656999623498	-2.5176569996235	-4.5726569996235	0
Isoleucine	M5	-0.398187499251199	-1.5551874992512	-1.9621874992512	-1.8361874992512	-1.7321874992512	0.256812500748801	0.269812500748801	0.230812500748802	0.261812500748801	0.233812500748801	0.228812500748801	0.183812500748801	0.325812500748801	0.401812500748801	0.422812500748801	0.139812500748801	0.103812500748801	0.112812500748802	0.0738125007488016	0.114812500748801	-0.555187499251199	-0.445187499251198	-0.538187499251198	-0.568187499251199	-0.651187499251199	-1.3071874992512	-1.2141874992512	-1.4271874992512	-1.2631874992512	-1.0461874992512	-3.7641874992512	-3.5961874992512	-3.6851874992512	-3.2781874992512	-3.3601874992512	-5.4701874992512	-4.9711874992512	-5.2421874992512	-5.4711874992512	-5.8021874992512	0
Isoleucine	M6	-0.2468435003747	-0.4588435003747	-0.5078435003747	-0.5548435003747	-0.4528435003747	-0.1808435003747	-0.1708435003747	-0.1918435003747	-0.1648435003747	-0.1688435003747	-0.1648435003747	-0.1818435003747	-0.1598435003747	-0.1408435003747	-0.1368435003747	-0.3488435003747	-0.3498435003747	-0.3538435003747	-0.3358435003747	-0.3688435003747	-1.1158435003747	-1.0118435003747	-1.2238435003747	-1.1178435003747	-1.1498435003747	-1.1928435003747	-1.2258435003747	-1.1488435003747	-1.2148435003747	-1.1968435003747	-1.2848435003747	-1.2778435003747	-1.2238435003747	-1.2428435003747	-1.2448435003747	-1.3358435003747	-1.2348435003747	-1.2208435003747	-1.3428435003747	-1.3508435003747	0
Leucine	M0	-1.5813440003753	-1.5813440003753	-1.5813440003753	-1.5813440003753	-1.5813440003753	25.2386559996247	25.1686559996247	25.2846559996247	25.1366559996247	25.1006559996247	25.3006559996247	24.9506559996247	25.1666559996247	27.4516559996247	25.2736559996247	23.9286559996247	23.9696559996247	23.9816559996247	23.9436559996247	24.2206559996247	22.9916559996247	23.0406559996247	22.9426559996247	22.7746559996247	23.7926559996247	23.3996559996247	24.0836559996247	23.4636559996247	24.0266559996247	23.2806559996247	28.4566559996247	27.7096559996247	28.6226559996247	28.0206559996247	28.1986559996247	30.1826559996247	28.9046559996247	28.9106559996247	32.4956559996247	35.6426559996247	0
Leucine	M0	-9.4501874992488	-9.4501874992488	-9.4501874992488	-9.4501874992488	-9.4501874992488	-1.3341874992488	-1.4481874992488	-1.4141874992488	-1.4441874992488	-1.4021874992488	-1.3251874992488	-1.5391874992488	-1.7051874992488	-9.4501874992488	-1.5251874992488	-1.0051874992488	-0.978187499248798	-1.0731874992488	-1.0431874992488	-1.0351874992488	-1.2311874992488	-1.1811874992488	-1.1831874992488	-1.1531874992488	-1.2321874992488	-1.5391874992488	-1.5361874992488	-1.5161874992488	-1.5211874992488	-1.5531874992488	-2.2071874992488	-2.2261874992488	-2.2291874992488	-2.0181874992488	-2.3911874992488	-3.3661874992488	-2.8811874992488	-3.4101874992488	-3.2961874992488	-3.0611874992488	0
Leucine	M0	-23.5311554996265	-23.5311554996265	-23.5311554996265	-23.5311554996265	-23.5311554996265	-6.5851554996265	-6.54415549962651	-6.5071554996265	-6.5261554996265	-6.5401554996265	-6.5211554996265	-6.65515549962651	-6.37215549962651	-4.88115549962651	-6.43915549962651	-6.17515549962651	-6.2351554996265	-6.20815549962651	-6.1931554996265	-6.18115549962651	-5.6771554996265	-5.7851554996265	-5.66715549962651	-5.69515549962651	-5.83915549962651	-5.69715549962651	-5.76115549962651	-5.6631554996265	-5.90815549962651	-5.58115549962651	-6.7041554996265	-6.4601554996265	-6.73215549962651	-6.69715549962651	-6.52815549962651	-6.87715549962651	-6.7261554996265	-6.3851554996265	-7.6161554996265	-8.3381554996265	0
Leucine	M0	-31.2496250015	-31.2496250015	-31.2496250015	-31.2496250015	-31.2496250015	-8.6476250015	-8.4606250015	-8.4556250015	-8.3916250015	-8.4996250015	-8.5646250015	-8.2006250015	-8.3656250015	-6.3756250015	-8.4096250015	-8.0216250015	-8.0866250015	-8.1066250015	-8.0866250015	-8.1256250015	-7.0566250015	-7.2536250015	-7.1496250015	-7.0906250015	-7.4326250015	-6.7956250015	-7.2216250015	-6.9496250015	-7.1066250015	-6.8406250015	-7.8986250015	-7.6236250015	-7.9016250015	-7.9666250015	-7.8646250015	-6.9506250015	-7.0756250015	-6.6706250015	-8.1916250015	-9.5106250015	0
Leucine	M0	-23.3436569996235	-23.3436569996235	-23.3436569996235	-23.3436569996235	-23.3436569996235	-5.8646569996235	-5.9576569996235	-6.0556569996235	-5.9366569996235	-5.8236569996235	-6.0606569996235	-5.7916569996235	-5.9186569996235	-4.5756569996235	-5.9836569996235	-5.7726569996235	-5.8046569996235	-5.7746569996235	-5.7186569996235	-5.9176569996235	-5.4346569996235	-5.3256569996235	-5.3846569996235	-5.3776569996235	-5.5876569996235	-5.3056569996235	-5.4396569996235	-5.1986569996235	-5.4436569996235	-5.3386569996235	-6.2086569996235	-6.1186569996235	-6.3886569996235	-6.0666569996235	-6.1846569996235	-6.2046569996235	-6.2806569996235	-6.0526569996235	-6.9736569996235	-8.0046569996235	0
Leucine	M0	-9.3001874992512	-9.3001874992512	-9.3001874992512	-9.3001874992512	-9.3001874992512	-2.2511874992512	-2.2351874992512	-2.3281874992512	-2.3061874992512	-2.2891874992512	-2.2841874992512	-2.2341874992512	-2.2711874992512	-1.7431874992512	-2.3781874992512	-2.3181874992512	-2.2411874992512	-2.1851874992512	-2.2731874992512	-2.3361874992512	-2.5621874992512	-2.4831874992512	-2.5411874992512	-2.4601874992512	-2.6701874992512	-2.8151874992512	-2.8971874992512	-2.8861874992512	-2.8381874992512	-2.7831874992512	-4.0841874992512	-3.9661874992512	-4.0231874992512	-3.8881874992512	-3.8811874992512	-5.3821874992512	-4.6101874992512	-5.0781874992512	-5.0681874992512	-5.3361874992512	0
Leucine	M0	-1.5438435003747	-1.5438435003747	-1.5438435003747	-1.5438435003747	-1.5438435003747	-0.5558435003747	-0.5228435003747	-0.5248435003747	-0.5318435003747	-0.5448435003747	-0.5458435003747	-0.5288435003747	-0.5338435003747	-0.4258435003747	-0.5378435003747	-0.6368435003747	-0.6228435003747	-0.6348435003747	-0.6288435003747	-0.6238435003747	-1.0288435003747	-1.0128435003747	-1.0178435003747	-0.9978435003747	-1.0318435003747	-1.2468435003747	-1.2278435003747	-1.2488435003747	-1.2098435003747	-1.1848435003747	-1.3548435003747	-1.3158435003747	-1.3478435003747	-1.3838435003747	-1.3488435003747	-1.4018435003747	-1.3308435003747	-1.3138435003747	-1.3498435003747	-1.3908435003747	0
Lysine	M0	-1.1193440003753	-0.9673440003753	-1.0393440003753	-1.0223440003753	-0.9843440003753	-0.2343440003753	-0.2223440003753	-0.1023440003753	-0.2803440003753	-0.2873440003753	-0.2363440003753	0.00865599962470015	0.0166559996247002	-0.1903440003753	-0.2143440003753	-1.1533440003753	-0.6223440003753	-0.6893440003753	-0.6883440003753	-0.7193440003753	-0.6573440003753	-0.3833440003753	-0.6953440003753	-0.5733440003753	-0.6063440003753	-0.6603440003753	-0.3663440003753	-0.2013440003753	-1.1303440003753	-1.5813440003753	7.3386559996247	8.8346559996247	7.9556559996247	9.7436559996247	8.1856559996247	-1.5813440003753	-1.5813440003753	-1.5813440003753	-1.5813440003753	-1.5813440003753	0
Lysine	M1	0.231812500751202	-0.187187499248798	-0.411187499248798	-0.445187499248798	-0.203187499248798	0.250812500751202	-0.259187499248797	-0.220187499248799	-0.156187499248799	-0.231187499248799	-0.223187499248798	-0.208187499248798	-0.250187499248798	-0.146187499248798	-0.259187499248797	-1.3861874992488	-0.747187499248798	-0.577187499248798	-0.609187499248798	-0.700187499248799	-3.7731874992488	-4.3701874992488	-4.2771874992488	-3.7801874992488	-4.1281874992488	-4.6881874992488	-4.6741874992488	-4.3561874992488	-4.1531874992488	-4.0411874992488	-2.2131874992488	-2.1811874992488	-2.6451874992488	-3.6611874992488	-1.9251874992488	-1.8641874992488	-3.6461874992488	-1.4901874992488	0.196812500751202	-0.719187499248798	0
Lysine	M2	-0.540155499626505	0.499844500373495	0.650844500373496	0.413844500373495	0.700844500373496	-0.118155499626504	0.0188445003734938	0.0268445003734963	0.0408445003734964	0.147844500373495	0.00484450037349649	0.0648445003734954	0.0208445003734958	0.0748445003734943	0.152844500373495	-0.353155499626503	0.490844500373494	0.500844500373496	0.610844500373495	0.226844500373496	0.647844500373496	2.13284450037349	0.789844500373496	0.608844500373495	0.822844500373496	0.133844500373495	-0.462155499626504	-1.2871554996265	1.00184450037349	1.6468445003735	-4.11915549962651	-1.84815549962651	-1.04315549962651	-3.2311554996265	-0.449155499626505	1.4548445003735	0.154844500373494	0.352844500373495	-2.0281554996265	-0.918155499626505	0
Lysine	M3	-0.6626250015	0.909374998500001	0.8363749985	1.5773749985	1.1963749985	-0.015625001499997	0.412374998500004	0.5473749985	0.595374998500003	0.4533749985	0.268374998500004	0.319374998500005	0.474374998500005	0.461374998500003	0.502374998500005	3.56637499850001	1.2753749985	1.2103749985	1.2693749985	1.1833749985	5.1773749985	6.3053749985	6.8603749985	6.3553749985	6.4033749985	8.5423749985	10.2133749985	9.5863749985	8.2043749985	7.5563749985	6.7743749985	-2.7296250015	5.6973749985	2.7243749985	3.4943749985	6.0523749985	6.9913749985	2.7203749985	2.5173749985	5.8653749985	0
Lysine	M4	2.7233430003765	0.8593430003765	1.0573430003765	0.993343000376501	1.2393430003765	0.305343000376501	0.5673430003765	0.4543430003765	0.558343000376502	0.683343000376502	0.446343000376501	0.5513430003765	0.402343000376501	0.522343000376502	0.5543430003765	2.8143430003765	0.9623430003765	0.9703430003765	1.0293430003765	0.969343000376502	3.8963430003765	2.1223430003765	2.7843430003765	2.3563430003765	2.4413430003765	3.6513430003765	1.7423430003765	1.5163430003765	1.6583430003765	1.8153430003765	-4.8966569996235	0.3903430003765	-6.2916569996235	-1.2606569996235	-4.8496569996235	0.410343000376501	1.8483430003765	4.3583430003765	3.5023430003765	2.1413430003765	0
Lysine	M5	0.592812500748802	0.0178125007488011	0.0758125007488009	-0.367187499251198	-0.757187499251198	0.445812500748802	-0.0321874992511989	-0.146187499251199	-0.0611874992511988	-0.0931874992511988	0.426812500748801	-0.0561874992511993	-0.170187499251198	-0.0661874992511982	-0.104187499251199	-2.3131874992512	-0.361187499251199	-0.318187499251199	-0.505187499251199	0.172812500748801	-3.9861874992512	-4.5831874992512	-4.1751874992512	-3.6501874992512	-3.7461874992512	-5.9101874992512	-5.5471874992512	-4.0641874992512	-4.4261874992512	-4.2001874992512	-1.7381874992512	-1.8331874992512	-3.1651874992512	-3.2661874992512	-3.2291874992512	-3.6021874992512	-2.4871874992512	-2.9601874992512	-1.4451874992512	-3.4011874992512	0
Lysine	M6	-1.2268435003747	-1.1318435003747	-1.1698435003747	-1.1488435003747	-1.1908435003747	-0.6338435003747	-0.4848435003747	-0.5588435003747	-0.6978435003747	-0.6738435003747	-0.6878435003747	-0.6798435003747	-0.4938435003747	-0.6558435003747	-0.6318435003747	-1.1748435003747	-0.9978435003747	-1.0958435003747	-1.1068435003747	-1.1318435003747	-1.3048435003747	-1.2238435003747	-1.2868435003747	-1.3168435003747	-1.1868435003747	-1.0688435003747	-0.9058435003747	-1.1938435003747	-1.1548435003747	-1.1968435003747	-1.1458435003747	-0.6328435003747	-0.5078435003747	-1.0498435003747	-1.2268435003747	-0.8698435003747	-1.2798435003747	-1.4008435003747	-1.1608435003747	-1.3868435003747	0
Methionine	M0	-1.0213752502501	-0.6313752502501	-0.4043752502501	-1.0603752502501	-0.9263752502501	-0.8213752502501	-0.5093752502501	-0.6253752502501	-0.1973752502501	-0.4033752502501	-0.5133752502501	-0.4663752502501	-0.7323752502501	-0.3533752502501	-0.7973752502501	-0.8013752502501	-1.2273752502501	-0.9113752502501	-1.4753752502501	-0.9613752502501	3.5226247497499	0.4046247497499	2.8946247497499	-0.0623752502501001	12.9436247497499	4.5346247497499	18.6726247497499	-3.1563752502501	8.7006247497499	-3.1563752502501	96.8436247497499	96.8436247497499	96.8436247497499	96.8436247497499	96.8436247497499	96.8436247497499	96.8436247497499	96.8436247497499	96.8436247497499	96.8436247497499	0
Methionine	M1	4.3381252507505	4.5921252507505	4.6111252507505	4.4371252507505	4.6181252507505	5.0711252507505	4.8051252507505	4.9121252507505	5.0691252507505	5.1861252507505	5.0951252507505	4.7871252507505	4.8331252507505	5.0131252507505	5.1501252507505	2.1351252507505	3.1081252507505	3.0471252507505	3.3441252507505	1.2281252507505	3.8961252507505	4.0971252507505	7.2121252507505	2.9471252507505	5.8101252507505	-15.7188747492495	-15.7188747492495	-15.7188747492495	-15.7188747492495	-15.7188747492495	-15.7188747492495	-15.7188747492495	-15.7188747492495	-15.7188747492495	-15.7188747492495	-15.7188747492495	-15.7188747492495	-15.7188747492495	-15.7188747492495	-15.7188747492495	0
Methionine	M2	7.218750499499	6.55975049949901	6.62075049949901	7.48575049949901	7.056750499499	6.51475049949901	6.56775049949901	6.86575049949901	5.986750499499	6.396750499499	6.50675049949901	6.363750499499	6.73175049949901	6.27675049949901	6.691750499499	11.334750499499	11.148750499499	10.346750499499	10.777750499499	12.483750499499	2.61575049949901	0.0117504994990081	4.953750499499	8.721750499499	1.86075049949901	20.294750499499	29.551750499499	3.038750499499	13.356750499499	33.810750499499	-31.312249500501	-31.312249500501	-31.312249500501	-31.312249500501	-31.312249500501	-31.312249500501	-31.312249500501	-31.312249500501	-31.312249500501	-31.312249500501	0
Methionine	M3	-0.446250500498996	-1.028250500499	-1.25025050049899	-0.877250500498999	-1.068250500499	-1.410250500499	-1.367250500499	-1.567250500499	-1.569250500499	-1.75525050049899	-1.402250500499	-1.298250500499	-1.460250500499	-1.724250500499	-1.728250500499	0.715749499501001	-0.872250500499	-0.201250500498995	-0.0462505004989955	0.520749499501	-2.783250500499	-0.144250500498999	1.115749499501	0.122749499501001	-6.039250500499	9.514749499501	-13.880250500499	34.460749499501	12.286749499501	3.689749499501	-31.187250500499	-31.187250500499	-31.187250500499	-31.187250500499	-31.187250500499	-31.187250500499	-31.187250500499	-31.187250500499	-31.187250500499	-31.187250500499	0
Methionine	M4	-7.1883752492505	-6.6433752492505	-6.6823752492505	-7.0263752492505	-6.7443752492505	-6.4813752492505	-6.6753752492505	-6.7253752492505	-6.3583752492505	-6.5153752492505	-6.8003752492505	-6.5113752492505	-6.4773752492505	-6.4373752492505	-6.4653752492505	-10.4093752492505	-9.2903752492505	-9.5483752492505	-9.7443752492505	-10.1883752492505	-4.1573752492505	-1.2753752492505	-13.0833752492505	-8.6363752492505	-11.4813752492505	-15.5313752492505	-15.5313752492505	-15.5313752492505	-15.5313752492505	-15.5313752492505	-15.5313752492505	-15.5313752492505	-15.5313752492505	-15.5313752492505	-15.5313752492505	-15.5313752492505	-15.5313752492505	-15.5313752492505	-15.5313752492505	-15.5313752492505	0
Methionine	M5	-2.8998747502499	-2.8498747502499	-2.8938747502499	-2.9578747502499	-2.9358747502499	-2.8728747502499	-2.8218747502499	-2.8598747502499	-2.9298747502499	-2.9088747502499	-2.8848747502499	-2.8748747502499	-2.8938747502499	-2.7758747502499	-2.8518747502499	-2.9748747502499	-2.8678747502499	-2.7328747502499	-2.8558747502499	-3.0818747502499	-3.0938747502499	-3.0938747502499	-3.0938747502499	-3.0938747502499	-3.0938747502499	-3.0938747502499	-3.0938747502499	-3.0938747502499	-3.0938747502499	-3.0938747502499	-3.0938747502499	-3.0938747502499	-3.0938747502499	-3.0938747502499	-3.0938747502499	-3.0938747502499	-3.0938747502499	-3.0938747502499	-3.0938747502499	-3.0938747502499	0
Phenylalanine	M0	-0.198856381644539	-0.198856381644539	-0.198856381644539	-0.198856381644539	-0.198856381644539	0.123143618355461	0.126143618355461	0.113143618355461	0.121143618355461	0.100143618355461	0.117143618355461	0.118143618355461	0.105143618355461	0.0971436183554614	0.106143618355461	0.118143618355461	0.132143618355461	0.111143618355461	0.0971436183554614	0.132143618355461	0.131143618355461	0.178143618355461	0.156143618355461	0.153143618355461	0.216143618355461	0.228143618355461	0.226143618355461	0.173143618355461	0.204143618355461	0.198143618355461	7.68714361835546	7.54914361835546	7.54014361835546	7.76414361835546	7.68314361835546	4.65314361835546	6.71114361835546	5.27014361835546	17.7191436183555	26.0371436183555	0
Phenylalanine	M1	0.0934371058570405	0.106437105857041	0.0964371058570408	0.0914371058570406	0.0974371058570407	0.110437105857041	0.0814371058570407	0.11143710585704	0.130437105857041	0.125437105857041	0.0984371058570407	0.15443710585704	0.125437105857041	0.0784371058570408	0.113437105857041	-0.102562894142959	-0.124562894142959	-0.129562894142959	-0.114562894142959	-0.116562894142959	-1.05656289414296	-0.965562894142959	-0.987562894142959	-1.00556289414296	-1.00356289414296	-1.21056289414296	-1.16056289414296	-1.25256289414296	-1.26056289414296	-1.27056289414296	-0.978562894142959	-1.06656289414296	-0.976562894142959	-0.985562894142959	-0.960562894142959	-0.807562894142959	-0.809562894142959	-0.894562894142959	-0.969562894142959	-0.581562894142959	0
Phenylalanine	M2	0.118212501578149	0.136212501578149	0.162212501578149	0.0992125015781498	0.148212501578149	0.129212501578149	0.187212501578149	0.108212501578149	0.14221250157815	0.173212501578149	0.18521250157815	0.193212501578149	0.431212501578149	0.0492125015781497	0.29921250157815	0.236212501578149	0.31021250157815	0.0492125015781497	0.27421250157815	0.283212501578149	-0.57778749842185	-0.55278749842185	-0.622787498421851	-0.62378749842185	-0.575787498421851	-1.52578749842185	-1.30578749842185	-1.37678749842185	-1.52178749842185	-1.16378749842185	-3.47778749842185	-3.13878749842185	-3.49578749842185	-2.99578749842185	-3.36578749842185	-3.88078749842185	-3.55678749842185	-4.03378749842185	-4.54878749842185	-4.68178749842185	0
Phenylalanine	M3	0.118313551571844	0.0683135515718442	0.109313551571846	0.0683135515718442	0.0783135515718458	-0.0476864484281553	0.0193135515718451	-0.080686448428155	0.030313551571845	-0.0356864484281544	0.256313551571846	0.0433135515718441	0.103313551571846	0.191313551571845	-0.0396864484281556	0.277313551571845	0.167313551571846	0.225313551571846	0.158313551571845	0.137313551571847	0.981313551571844	0.897313551571846	1.01431355157185	1.12331355157184	1.12231355157185	1.52931355157185	1.48131355157184	1.66931355157185	1.65731355157185	1.61331355157185	0.320313551571846	0.100313551571846	0.146313551571844	-0.203686448428156	0.503313551571846	-0.168686448428154	-0.578686448428153	-1.13368644842815	-2.92968644842815	-3.70768644842815	0
Phenylalanine	M4	-0.0941992148672188	-0.0781992148672195	-0.0901992148672176	-0.150199214867219	0.000800785132781812	-0.31719921486722	-0.197199214867219	-0.447199214867219	-0.266199214867219	-0.229199214867218	0.0378007851327827	-0.301199214867218	-0.349199214867218	-0.233199214867219	-0.412199214867218	-0.140199214867218	-0.219199214867219	0.0238007851327826	-0.126199214867218	-0.201199214867218	1.09280078513278	1.02480078513278	1.07580078513278	0.854800785132784	1.09880078513278	2.18380078513278	1.87880078513278	1.91880078513278	2.05280078513278	1.69180078513278	1.78380078513278	1.50780078513278	2.42780078513278	1.82580078513278	1.61180078513278	4.74980078513278	3.71780078513278	4.76680078513278	1.21780078513278	-2.17819921486722	0
Phenylalanine	M5	-0.00976328985777264	0.0962367101422279	-0.050763289857772	0.0262367101422273	-0.278763289857772	-0.241763289857772	-0.156763289857773	0.106236710142227	-0.156763289857773	-0.188763289857771	-0.370763289857773	-0.225763289857772	-0.238763289857771	-0.159763289857773	-0.336763289857772	-0.100763289857772	-0.0717632898577736	0.0622367101422272	0.0212367101422278	-0.0557632898577715	1.44223671014223	1.13323671014223	1.10723671014223	1.11823671014223	1.13123671014223	1.88023671014223	2.06523671014223	2.10423671014223	2.24023671014223	1.87523671014223	1.69623671014223	2.09023671014223	2.14923671014223	1.81323671014223	1.56423671014223	3.88623671014223	3.38923671014223	3.97323671014223	0.579236710142228	-2.39476328985777	0
