sample	metabolite	derivative	isotopologue	area	corrected_area	isotopologue_fraction	residuum	mean_enrichment
Proteinogenic_400_02	Methionine		1	954944.0	1015121.0540445893	0.20931091956393036	0.0	0.44149438099497224
Proteinogenic_400_02	Methionine		2	1594359.0	1693370.043033187	0.3491611561567709	0.0	0.44149438099497224
Proteinogenic_400_02	Methionine		3	1281812.0	1357358.190404502	0.2798778430209952	0.0	0.44149438099497224
Proteinogenic_400_02	Methionine		4	462456.0	483667.23290251044	0.09972882827954753	0.0	0.44149438099497224
Proteinogenic_400_02	Methionine		5	61534.0	59448.97465598095	0.012257966183242604	-1.5880669938963886e-18	0.44149438099497224
Proteinogenic_400_03	Methionine		0	231841.0	246495.31561903702	0.05139361365630025	0.0	0.4420244771327325
Proteinogenic_400_03	Methionine		1	933196.0	991994.1015151278	0.20682811547376836	0.0	0.4420244771327325
Proteinogenic_400_03	Methionine		2	1580744.0	1678888.8481857923	0.3500438319439923	0.0	0.4420244771327325
Proteinogenic_400_03	Methionine		3	1251865.0	1325624.5846971238	0.27638917838305493	0.0	0.4420244771327325
Proteinogenic_400_03	Methionine		4	470695.0	492511.02915464307	0.10268723156167636	0.0	0.4420244771327325
Proteinogenic_400_03	Methionine		5	62604.0	60710.750361008286	0.012658028981207867	0.0	0.4420244771327325
Proteinogenic_400_04	Methionine		0	219471.0	233343.42680641334	0.04985067071402571	0.0	0.4423224185765074
Proteinogenic_400_04	Methionine		1	920552.0	978560.9133644381	0.2090563189775102	2.63266517125641e-17	0.4423224185765074
Proteinogenic_400_04	Methionine		2	1537354.0	1632820.6659504136	0.34883007619871415	0.0	0.4423224185765074
Proteinogenic_400_04	Methionine		3	1226265.0	1298496.99895544	0.27740634139131076	-5.26533034251282e-17	0.4423224185765074
Proteinogenic_400_04	Methionine		4	454595.0	475603.9858344815	0.10160636625852985	0.0	0.4423224185765074
Proteinogenic_400_04	Methionine		5	63720.0	62022.29987742862	0.01325022645990932	0.0	0.4423224185765074
Proteinogenic_400_05	Methionine		0	220371.0	234300.31443223075	0.04853651423195807	-6.381899730687197e-18	0.44167079082897676
Proteinogenic_400_05	Methionine		1	955342.0	1015549.2071385662	0.2103762372875167	0.0	0.44167079082897676
Proteinogenic_400_05	Methionine		2	1588433.0	1687096.1686076527	0.34949064151594206	0.0	0.44167079082897676
Proteinogenic_400_05	Methionine		3	1276171.0	1351363.6943547726	0.2799419341051431	0.0	0.44167079082897676
Proteinogenic_400_05	Methionine		4	457472.0	478398.6205138962	0.09910273278714676	0.0	0.44167079082897676
Proteinogenic_400_05	Methionine		5	62582.0	60591.98012486112	0.01255194007229332	1.5954749326717993e-18	0.44167079082897676
Proteinogenic_400_06	Methionine		0	211069.0	224410.34921517127	0.04790342554487846	0.0	0.44167071549703013
Proteinogenic_400_06	Methionine		1	923964.0	982195.3863515231	0.20966289533955446	0.0	0.44167071549703013
Proteinogenic_400_06	Methionine		2	1552042.0	1648471.1165521601	0.3518884653529182	0.0	0.44167071549703013
Proteinogenic_400_06	Methionine		3	1237227.0	1310125.0540180504	0.2796639201316777	0.0	0.44167071549703013
Proteinogenic_400_06	Methionine		4	441271.0	461364.4149488321	0.09848447711012989	-1.3152445685733488e-17	0.44167071549703013
Proteinogenic_400_06	Methionine		5	60042.0	58074.63439106521	0.012396816520841432	0.0	0.44167071549703013
Proteinogenic_400_07	Methionine		0	224032.0	238192.7206523613	0.05063479458373431	0.0	0.4415254075603344
Proteinogenic_400_07	Methionine		1	923271.0	981448.0827620657	0.20863535178216794	0.0	0.4415254075603344
Proteinogenic_400_07	Methionine		2	1543259.0	1639076.7283074502	0.34843345849328444	0.0	0.4415254075603344
Proteinogenic_400_07	Methionine		3	1239080.0	1312105.3160263945	0.27892616939452064	-5.2392322666748944e-17	0.4415254075603344
Proteinogenic_400_07	Methionine		4	456405.0	477492.2232638059	0.10150486788208961	0.0	0.4415254075603344
Proteinogenic_400_07	Methionine		5	57937.0	55816.20098240285	0.011865357864202973	1.6372600833359045e-18	0.4415254075603344
Proteinogenic_400_08	Methionine		0	214777.0	228352.726233539	0.04938520532457329	0.0	0.4412363305085232
Proteinogenic_400_08	Methionine		1	901089.0	957871.4890236128	0.2071561874483899	0.0	0.4412363305085232
Proteinogenic_400_08	Methionine		2	1539071.0	1634682.523987919	0.3535282167162413	0.0	0.4412363305085232
Proteinogenic_400_08	Methionine		3	1219270.0	1291143.7351946933	0.27923204385532424	0.0	0.4412363305085232
Proteinogenic_400_08	Methionine		4	438772.0	458778.91773089307	0.09921883318158507	0.0	0.4412363305085232
Proteinogenic_400_08	Methionine		5	55269.0	53080.23284236871	0.01147951347388611	0.0	0.4412363305085232
Proteinogenic_400_09	Methionine		0	207626.0	220749.72244218312	0.04949687770221252	0.0	0.44076940277883503
Proteinogenic_400_09	Methionine		1	882664.0	938287.6652644963	0.21038445395669778	0.0	0.44076940277883503
Proteinogenic_400_09	Methionine		2	1474907.0	1566509.067682532	0.35124532382049606	0.0	0.44076940277883503
Proteinogenic_400_09	Methionine		3	1164787.0	1233349.6467134822	0.2765437525903714	-5.526153056520967e-17	0.44076940277883503
Proteinogenic_400_09	Methionine		4	427724.0	447357.708068941	0.10030730512573993	-1.3815382641302417e-17	0.44076940277883503
Proteinogenic_400_09	Methionine		5	55542.0	53617.856285330054	0.0120222868044823	1.7269228301628021e-18	0.44076940277883503
Proteinogenic_400_10	Methionine		0	205739.0	218743.44805338598	0.04857175133726492	0.0	0.4426292846285852
Proteinogenic_400_10	Methionine		1	878783.0	934162.8816630257	0.20742988007378158	0.0	0.4426292846285852
Proteinogenic_400_10	Methionine		2	1485400.0	1577676.7245787953	0.3503214484309015	0.0	0.4426292846285852
Proteinogenic_400_10	Methionine		3	1196586.0	1267167.1177799664	0.2813731185792858	0.0	0.4426292846285852
Proteinogenic_400_10	Methionine		4	432999.0	452894.37659289973	0.10056471742434633	-1.3681504737706343e-17	0.4426292846285852
Proteinogenic_400_10	Methionine		5	54971.0	52867.10226066217	0.011739084154419733	1.710188092213293e-18	0.4426292846285852
Proteinogenic_40_01	Methionine		0	986857.0	1049234.724168098	0.05399423969710378	-6.341446401780972e-18	0.43644808172289284
Proteinogenic_40_01	Methionine		1	3951980.0	4200979.2608048795	0.21618487831719935	2.536578560712389e-17	0.43644808172289284
Proteinogenic_40_01	Methionine		2	6345949.0	6739542.298086652	0.34682083418482096	0.0	0.43644808172289284
Proteinogenic_40_01	Methionine		3	4985766.0	5278454.148767943	0.27163237355179953	0.0	0.43644808172289284
Proteinogenic_40_01	Methionine		4	1845243.0	1930052.2354498769	0.09932162997315731	0.0	0.43644808172289284
Proteinogenic_40_01	Methionine		5	242055.0	234082.89502849602	0.012046044275919026	1.585361600445243e-18	0.43644808172289284
Proteinogenic_40_02	Methionine		0	904225.0	961379.6816163826	0.0537545898124441	0.0	0.43515522530639944
Proteinogenic_40_02	Methionine		1	3656627.0	3887024.3811186426	0.217339106695805	2.7560783167013187e-17	0.43515522530639944
Proteinogenic_40_02	Methionine		2	5887726.0	6252956.962059195	0.3496278765172426	0.0	0.43515522530639944
Proteinogenic_40_02	Methionine		3	4548274.0	4814974.108386567	0.2692244938219298	0.0	0.43515522530639944
Proteinogenic_40_02	Methionine		4	1689022.0	1766317.3599129498	0.09876188042697431	0.0	0.43515522530639944
Proteinogenic_40_02	Methionine		5	209919.0	201953.91857726627	0.011292052725604108	3.4450978958766484e-18	0.43515522530639944
Proteinogenic_40_03	Methionine		0	919014.0	977103.4717255088	0.05499854345079489	0.0	0.43301113245170975
Proteinogenic_40_03	Methionine		1	3646981.0	3876756.6929969117	0.21821227495121204	2.7744509044481132e-17	0.43301113245170975
Proteinogenic_40_03	Methionine		2	5888682.0	6253916.413607983	0.35201624348345717	0.0	0.43301113245170975
Proteinogenic_40_03	Methionine		3	4484038.0	4746719.317216078	0.2671801463929038	0.0	0.43301113245170975
Proteinogenic_40_03	Methionine		4	1643396.0	1717855.53071483	0.09669349744644998	0.0	0.43301113245170975
Proteinogenic_40_03	Methionine		5	201797.0	193636.73303760216	0.010899294275182244	-1.7340318152800708e-18	0.43301113245170975
Proteinogenic_40_04	Methionine		0	937601.0	996865.3276155845	0.05365499689163966	0.0	0.43539528672695316
Proteinogenic_40_04	Methionine		1	3778201.0	4016255.8532455163	0.216169816877227	0.0	0.43539528672695316
Proteinogenic_40_04	Methionine		2	6145580.0	6526864.8271305505	0.35130012280544193	5.306087841089219e-17	0.43539528672695316
Proteinogenic_40_04	Methionine		3	4720940.0	4997812.561159403	0.2690008469603565	0.0	0.43539528672695316
Proteinogenic_40_04	Methionine		4	1744343.0	1823866.0992681414	0.09816725206108894	0.0	0.43539528672695316
Proteinogenic_40_04	Methionine		5	225298.0	217505.68599960173	0.01170696440424591	-1.658152450340381e-18	0.43539528672695316
Proteinogenic_40_05	Methionine		0	981585.0	1043629.4890977542	0.053741115022312026	0.0	0.436092176027662
Proteinogenic_40_05	Methionine		1	3933149.0	4180962.2524029776	0.2152963054968707	0.0	0.436092176027662
Proteinogenic_40_05	Methionine		2	6407447.0	6804965.842090213	0.35041789817460756	0.0	0.436092176027662
Proteinogenic_40_05	Methionine		3	4954678.0	5245433.812127524	0.27011067125285637	-5.076475191123478e-17	0.436092176027662
Proteinogenic_40_05	Methionine		4	1823305.0	1906483.2575609537	0.09817328573311182	0.0	0.436092176027662
Proteinogenic_40_05	Methionine		5	245687.0	238098.02705041764	0.012260724320241508	0.0	0.436092176027662
Proteinogenic_512000_01	Methionine		0	28820.0	30641.130034594997	1.0	1.7563045888302294e-05	0.0
Proteinogenic_512000_01	Methionine		1	0.0	0.0	0.0	-0.000761837918226415	0.0
Proteinogenic_512000_01	Methionine		2	0.0	0.0	0.0	-0.004120957132531733	0.0
Proteinogenic_512000_01	Methionine		3	0.0	0.0	0.0	-7.261278577959211e-06	0.0
Proteinogenic_512000_01	Methionine		4	0.0	0.0	0.0	-2.166703421123331e-09	0.0
Proteinogenic_512000_01	Methionine		5	0.0	0.0	0.0	-5.87162210409277e-09	0.0
Proteinogenic_512000_02	Methionine		0	17536.0	18644.0963319451	1.0	1.756304588851505e-05	0.0
Proteinogenic_512000_02	Methionine		1	0.0	0.0	0.0	-0.000761837918226415	0.0
Proteinogenic_512000_02	Methionine		2	0.0	0.0	0.0	-0.004120957132531732	0.0
Proteinogenic_512000_02	Methionine		3	0.0	0.0	0.0	-7.2612785779592105e-06	0.0
Proteinogenic_512000_02	Methionine		4	0.0	0.0	0.0	-2.166703421123331e-09	0.0
Proteinogenic_512000_02	Methionine		5	0.0	0.0	0.0	-5.871622104092769e-09	0.0
Proteinogenic_512000_03	Methionine		0	16743.0	17800.98682058376	1.0	1.756304588844191e-05	0.0
Proteinogenic_512000_03	Methionine		1	0.0	0.0	0.0	-0.0007618379182264148	0.0
Proteinogenic_512000_03	Methionine		2	0.0	0.0	0.0	-0.004120957132531732	0.0
Proteinogenic_512000_03	Methionine		3	0.0	0.0	0.0	-7.26127857795921e-06	0.0
Proteinogenic_512000_03	Methionine		4	0.0	0.0	0.0	-2.166703421123331e-09	0.0
Proteinogenic_512000_03	Methionine		5	0.0	0.0	0.0	-5.871622104092769e-09	0.0
Proteinogenic_512000_04	Methionine		0	14516.0	15433.263136092326	1.0	1.7563045888654707e-05	0.0
Proteinogenic_512000_04	Methionine		1	0.0	0.0	0.0	-0.0007618379182264147	0.0
Proteinogenic_512000_04	Methionine		2	0.0	0.0	0.0	-0.004120957132531731	0.0
Proteinogenic_512000_04	Methionine		3	0.0	0.0	0.0	-7.26127857795921e-06	0.0
Proteinogenic_512000_04	Methionine		4	0.0	0.0	0.0	-2.1667034211233306e-09	0.0
Proteinogenic_512000_04	Methionine		5	0.0	0.0	0.0	-5.871622104092768e-09	0.0
Proteinogenic_512000_05	Methionine		0	11450.0	12173.523209441817	1.0	1.7563045887120463e-05	0.0
Proteinogenic_512000_05	Methionine		1	0.0	0.0	0.0	-0.000761837918226416	0.0
Proteinogenic_512000_05	Methionine		2	0.0	0.0	0.0	-0.004120957132531737	0.0
Proteinogenic_512000_05	Methionine		3	0.0	0.0	0.0	-7.261278577959221e-06	0.0
Proteinogenic_512000_05	Methionine		4	0.0	0.0	0.0	-2.166703421123334e-09	0.0
Proteinogenic_512000_05	Methionine		5	0.0	0.0	0.0	-5.871622104092777e-09	0.0
Proteinogenic_51200_01	Methionine		0	6004.0	6383.391558907295	1.0	1.7563045889089323e-05	0.0
Proteinogenic_51200_01	Methionine		1	0.0	0.0	0.0	-0.0007618379182264144	0.0
Proteinogenic_51200_01	Methionine		2	0.0	0.0	0.0	-0.004120957132531729	0.0
Proteinogenic_51200_01	Methionine		3	0.0	0.0	0.0	-7.261278577959206e-06	0.0
Proteinogenic_51200_01	Methionine		4	0.0	0.0	0.0	-2.1667034211233298e-09	0.0
Proteinogenic_51200_01	Methionine		5	0.0	0.0	0.0	-5.871622104092766e-09	0.0
Proteinogenic_51200_02	Methionine		0	9669.0	10279.982175728626	1.0	1.7563045888383287e-05	0.0
Proteinogenic_51200_02	Methionine		1	0.0	0.0	0.0	-0.000761837918226415	0.0
Proteinogenic_51200_02	Methionine		2	0.0	0.0	0.0	-0.004120957132531732	0.0
Proteinogenic_51200_02	Methionine		3	0.0	0.0	0.0	-7.2612785779592105e-06	0.0
Proteinogenic_51200_02	Methionine		4	0.0	0.0	0.0	-2.166703421123331e-09	0.0
Proteinogenic_51200_02	Methionine		5	0.0	0.0	0.0	-5.87162210409277e-09	0.0
Proteinogenic_51200_03	Methionine		0	6770.0	7197.7949456699525	1.0	1.756304588876014e-05	0.0
Proteinogenic_51200_03	Methionine		1	0.0	0.0	0.0	-0.0007618379182264146	0.0
Proteinogenic_51200_03	Methionine		2	0.0	0.0	0.0	-0.00412095713253173	0.0
Proteinogenic_51200_03	Methionine		3	0.0	0.0	0.0	-7.261278577959208e-06	0.0
Proteinogenic_51200_03	Methionine		4	0.0	0.0	0.0	-2.16670342112333e-09	0.0
Proteinogenic_51200_03	Methionine		5	0.0	0.0	0.0	-5.871622104092766e-09	0.0
Proteinogenic_51200_04	Methionine		0	6006.0	6385.517938507197	1.0	1.756304588903656e-05	0.0
Proteinogenic_51200_04	Methionine		1	0.0	0.0	0.0	-0.0007618379182264145	0.0
Proteinogenic_51200_04	Methionine		2	0.0	0.0	0.0	-0.004120957132531729	0.0
Proteinogenic_51200_04	Methionine		3	0.0	0.0	0.0	-7.2612785779592055e-06	0.0
Proteinogenic_51200_04	Methionine		4	0.0	0.0	0.0	-2.1667034211233294e-09	0.0
Proteinogenic_51200_04	Methionine		5	0.0	0.0	0.0	-5.8716221040927655e-09	0.0
Proteinogenic_51200_05	Methionine		0	5157.0	5482.869798348587	1.0	1.756304588901207e-05	0.0
Proteinogenic_51200_05	Methionine		1	0.0	0.0	0.0	-0.0007618379182264144	0.0
Proteinogenic_51200_05	Methionine		2	0.0	0.0	0.0	-0.004120957132531729	0.0
Proteinogenic_51200_05	Methionine		3	0.0	0.0	0.0	-7.261278577959206e-06	0.0
Proteinogenic_51200_05	Methionine		4	0.0	0.0	0.0	-2.1667034211233298e-09	0.0
Proteinogenic_51200_05	Methionine		5	0.0	0.0	0.0	-5.8716221040927655e-09	0.0
Intracellular_16_01	Phenylalanine		0	420112.0	424288.639496785	0.014584874663785434	-6.0250180180017446e-18	0.49017166193734824
Intracellular_16_01	Phenylalanine		1	561242.0	565912.8851419963	0.019453192313153508	1.2050036036003489e-17	0.49017166193734824
Intracellular_16_01	Phenylalanine		2	1983508.0	2000271.4247231823	0.0687591071439946	0.0	0.49017166193734824
Intracellular_16_01	Phenylalanine		3	4720378.0	4760693.0647941455	0.1636482931645906	-3.213342942934264e-17	0.49017166193734824
Intracellular_16_01	Phenylalanine		4	7110610.0	7162878.821424712	0.24622316064428626	0.0	0.49017166193734824
Intracellular_16_01	Phenylalanine		5	7053287.0	7088484.332608077	0.24366585838808189	0.0	0.49017166193734824
Intracellular_16_01	Phenylalanine		6	4714683.0	4716896.61520068	0.16214279509422724	-3.213342942934264e-17	0.49017166193734824
Intracellular_16_01	Phenylalanine		7	1932423.0	1912344.4588070053	0.065736627496707	8.03335735733566e-18	0.49017166193734824
Intracellular_16_01	Phenylalanine		8	446191.0	427092.17951390654	0.014681246039208354	1.2050036036003489e-17	0.49017166193734824
Intracellular_16_01	Phenylalanine		9	40547.0	32141.051243794293	0.0011048450519651417	-9.037527027002617e-18	0.49017166193734824
Intracellular_16_02	Phenylalanine		0	323126.0	326338.431004204	0.01667479143432984	-5.970593355118762e-18	0.48755439371887366
Intracellular_16_02	Phenylalanine		1	397770.0	401025.50120769563	0.020491048424510477	8.955890032678143e-18	0.48755439371887366
Intracellular_16_02	Phenylalanine		2	1359227.0	1370539.771185387	0.07002995254541769	1.1941186710237524e-17	0.48755439371887366
Intracellular_16_02	Phenylalanine		3	3178588.0	3205602.31715508	0.16379544969766932	-2.3882373420475048e-17	0.48755439371887366
Intracellular_16_02	Phenylalanine		4	4797425.0	4832617.259137892	0.2469304170829607	4.7764746840950095e-17	0.48755439371887366
Intracellular_16_02	Phenylalanine		5	4694682.0	4717818.357570673	0.24106458101016645	0.0	0.48755439371887366
Intracellular_16_02	Phenylalanine		6	3143674.0	3144936.012864542	0.16069560648268716	-2.3882373420475048e-17	0.48755439371887366
Intracellular_16_02	Phenylalanine		7	1281499.0	1268076.945312565	0.06479444826863409	1.1941186710237524e-17	0.48755439371887366
Intracellular_16_02	Phenylalanine		8	295351.0	282610.75255809835	0.014440454780346055	1.4926483387796905e-17	0.48755439371887366
Intracellular_16_02	Phenylalanine		9	26774.0	21200.036951509242	0.0010832502732782596	-9.515633159720527e-18	0.48755439371887366
Intracellular_16_03	Phenylalanine		0	218772.0	220946.97185510208	0.017515441543914847	-4.63157421235944e-18	0.48825457341851486
Intracellular_16_03	Phenylalanine		1	251340.0	253365.4834460943	0.020085400027370016	1.1578935530898601e-17	0.48825457341851486
Intracellular_16_03	Phenylalanine		2	870462.0	877665.0642784714	0.06957638296390549	9.26314842471888e-18	0.48825457341851486
Intracellular_16_03	Phenylalanine		3	2026666.0	2043891.6295785801	0.16202830959574335	-1.852629684943776e-17	0.48825457341851486
Intracellular_16_03	Phenylalanine		4	3089361.0	3112087.39662608	0.24670890221978622	3.705259369887552e-17	0.48825457341851486
Intracellular_16_03	Phenylalanine		5	3024537.0	3039532.977963754	0.24095719325467715	3.705259369887552e-17	0.48825457341851486
Intracellular_16_03	Phenylalanine		6	2035455.0	2036374.328489142	0.16143237996296972	-1.852629684943776e-17	0.48825457341851486
Intracellular_16_03	Phenylalanine		7	842838.0	834339.8927403318	0.06614180541308018	0.0	0.48825457341851486
Intracellular_16_03	Phenylalanine		8	187791.0	179478.99440540874	0.014228091964664614	1.3894722637078322e-17	0.48825457341851486
Intracellular_16_03	Phenylalanine		9	20354.0	16727.88230431557	0.0013260930538884013	-9.84209520126381e-18	0.48825457341851486
Intracellular_16_04	Phenylalanine		0	164589.0	166225.29917292614	0.017995318498006133	-6.324928686955433e-18	0.4864891211395937
Intracellular_16_04	Phenylalanine		1	188961.0	190483.54272712188	0.02062148203106631	1.2649857373910866e-17	0.4864891211395937
Intracellular_16_04	Phenylalanine		2	621124.0	626207.8206114895	0.06779238319266291	-1.2649857373910866e-17	0.4864891211395937
Intracellular_16_04	Phenylalanine		3	1526259.0	1539307.1924788184	0.16664324463697305	0.0	0.4864891211395937
Intracellular_16_04	Phenylalanine		4	2253016.0	2269542.484776464	0.2456974964792885	0.0	0.4864891211395937
Intracellular_16_04	Phenylalanine		5	2225823.0	2236758.850876329	0.24214838610625666	0.0	0.4864891211395937
Intracellular_16_04	Phenylalanine		6	1479958.0	1480540.9060611464	0.16028128862731109	-2.5299714747821733e-17	0.4864891211395937
Intracellular_16_04	Phenylalanine		7	600656.0	594246.4005593855	0.06433228454132688	1.2649857373910866e-17	0.4864891211395937
Intracellular_16_04	Phenylalanine		8	132354.0	126295.50732813259	0.013672575056536176	1.2649857373910866e-17	0.4864891211395937
Intracellular_16_04	Phenylalanine		9	10156.0	7533.265863820677	0.0008155408305722587	-1.0673317159237294e-17	0.4864891211395937
Intracellular_16_05	Phenylalanine		0	80398.0	81197.29509812169	0.027005895734522067	3.2557120494097147e-16	0.4796632640893631
Intracellular_16_05	Phenylalanine		1	70578.0	71105.74190380934	0.023649485486672728	-8.136364560494965e-14	0.4796632640893631
Intracellular_16_05	Phenylalanine		2	198532.0	200019.7104253079	0.06652575603740915	-8.024601311037616e-14	0.4796632640893631
Intracellular_16_05	Phenylalanine		3	487929.0	492058.5711324948	0.16365671357923675	1.9778732537923517e-11	0.4796632640893631
Intracellular_16_05	Phenylalanine		4	749104.0	754674.7714168538	0.25100181189199844	1.5641218168838755e-11	0.4796632640893631
Intracellular_16_05	Phenylalanine		5	698518.0	701822.0943973867	0.2334232228127285	-4.816559067024882e-09	0.4796632640893631
Intracellular_16_05	Phenylalanine		6	476730.0	476860.8402196009	0.15860200903595165	-2.95667429512174e-09	0.4796632640893631
Intracellular_16_05	Phenylalanine		7	189996.0	187969.8502422255	0.06251802071412473	1.172487590921655e-06	0.4796632640893631
Intracellular_16_05	Phenylalanine		8	42885.0	40941.817158314305	0.01361708470735597	6.117289370269988e-07	0.4796632640893631
Intracellular_16_05	Phenylalanine		9	0.0	0.0	0.0	-0.00028558640263654574	0.4796632640893631
Proteinogenic_12800_01	Phenylalanine		0	58338.0	58917.98056461957	0.006759353696734887	-5.8649003039770684e-18	0.4922338478121102
Proteinogenic_12800_01	Phenylalanine		1	166500.0	168029.09491178603	0.019277104764399044	1.0054114806817833e-17	0.4922338478121102
Proteinogenic_12800_01	Phenylalanine		2	612683.0	618172.047416413	0.07091966618474825	0.0	0.4922338478121102
Proteinogenic_12800_01	Phenylalanine		3	1447600.0	1459976.4669548676	0.16749551214223704	-5.362194563636177e-17	0.4922338478121102
Proteinogenic_12800_01	Phenylalanine		4	2166447.0	2182315.9574875375	0.25036576768798774	0.0	0.4922338478121102
Proteinogenic_12800_01	Phenylalanine		5	2113319.0	2123649.3254124518	0.24363524989712776	0.0	0.4922338478121102
Proteinogenic_12800_01	Phenylalanine		6	1399017.0	1399396.5818198035	0.16054549677152413	0.0	0.4922338478121102
Proteinogenic_12800_01	Phenylalanine		7	576959.0	570953.1506744765	0.06550248757153533	1.3405486409090443e-17	0.4922338478121102
Proteinogenic_12800_01	Phenylalanine		8	131396.0	125712.2115788589	0.014422308672448723	1.3405486409090443e-17	0.4922338478121102
Proteinogenic_12800_01	Phenylalanine		9	11896.0	9388.140888051259	0.001077052611257077	-8.797350455965603e-18	0.4922338478121102
Proteinogenic_12800_02	Phenylalanine		0	56806.0	57370.7498363636	0.0068905749322222265	-7.017123133153534e-18	0.4924340435177649
Proteinogenic_12800_02	Phenylalanine		1	162724.0	164218.86912821032	0.019723681950126866	7.017123133153534e-18	0.4924340435177649
Proteinogenic_12800_02	Phenylalanine		2	575505.0	580638.9546944331	0.0697382592575641	0.0	0.4924340435177649
Proteinogenic_12800_02	Phenylalanine		3	1376440.0	1388205.081548504	0.1667318479013266	0.0	0.4924340435177649
Proteinogenic_12800_02	Phenylalanine		4	2072541.0	2087784.3981337494	0.25075556583621134	0.0	0.4924340435177649
Proteinogenic_12800_02	Phenylalanine		5	2026058.0	2036018.5496194495	0.24453817353899995	0.0	0.4924340435177649
Proteinogenic_12800_02	Phenylalanine		6	1335659.0	1335985.457091321	0.16045995436183072	-2.8068492532614135e-17	0.4924340435177649
Proteinogenic_12800_02	Phenylalanine		7	557085.0	551378.255374569	0.06622387184223784	1.4034246266307067e-17	0.4924340435177649
Proteinogenic_12800_02	Phenylalanine		8	121806.0	116330.0636544758	0.013971946031168598	1.2279965483018683e-17	0.4924340435177649
Proteinogenic_12800_02	Phenylalanine		9	10465.0	8043.926500039891	0.0009661243483117452	-9.209974112264013e-18	0.4924340435177649
Proteinogenic_12800_03	Phenylalanine		0	55699.0	56252.74434277393	0.006751319270650359	-6.135462001135014e-18	0.4937486719565532
Proteinogenic_12800_03	Phenylalanine		1	148715.0	150072.9902308463	0.01801139984879311	1.0517934859088596e-17	0.4937486719565532
Proteinogenic_12800_03	Phenylalanine		2	584177.0	589432.065129952	0.07074222078486507	1.402391314545146e-17	0.4937486719565532
Proteinogenic_12800_03	Phenylalanine		3	1369633.0	1381369.7228059394	0.1657886764180721	-2.804782629090292e-17	0.4937486719565532
Proteinogenic_12800_03	Phenylalanine		4	2064466.0	2079607.721724357	0.24958952405091847	0.0	0.4937486719565532
Proteinogenic_12800_03	Phenylalanine		5	2023246.0	2033224.1385610776	0.2440226778017134	2.804782629090292e-17	0.4937486719565532
Proteinogenic_12800_03	Phenylalanine		6	1359643.0	1360247.541975816	0.16325364300516643	0.0	0.4937486719565532
Proteinogenic_12800_03	Phenylalanine		7	562809.0	557118.7368037704	0.06686405272788873	1.402391314545146e-17	0.4937486719565532
Proteinogenic_12800_03	Phenylalanine		8	121853.0	116265.53466975824	0.013953910229612437	1.2270924002270028e-17	0.4937486719565532
Proteinogenic_12800_03	Phenylalanine		9	10960.0	8520.216012333518	0.0010225758623198665	-8.107574787214126e-18	0.4937486719565532
Proteinogenic_12800_04	Phenylalanine		0	59410.0	60000.6380977073	0.007161309139639143	-6.1015679174503294e-18	0.4922870585653168
Proteinogenic_12800_04	Phenylalanine		1	160925.0	162396.3507114119	0.01938263504297826	1.0459830715629137e-17	0.4922870585653168
Proteinogenic_12800_04	Phenylalanine		2	593534.0	598840.2887836656	0.07147391376516839	1.394644095417218e-17	0.4922870585653168
Proteinogenic_12800_04	Phenylalanine		3	1387204.0	1399044.578613735	0.16698140295231248	0.0	0.4922870585653168
Proteinogenic_12800_04	Phenylalanine		4	2085742.0	2101018.6238881485	0.25076473102337193	0.0	0.4922870585653168
Proteinogenic_12800_04	Phenylalanine		5	2010119.0	2019848.05691367	0.24107670866938574	2.789288190834436e-17	0.4922870585653168
Proteinogenic_12800_04	Phenylalanine		6	1345218.0	1345619.6544512715	0.16060493080436383	-2.789288190834436e-17	0.4922870585653168
Proteinogenic_12800_04	Phenylalanine		7	559008.0	553366.1036244178	0.06604639318999958	1.394644095417218e-17	0.4922870585653168
Proteinogenic_12800_04	Phenylalanine		8	136577.0	131204.17417492863	0.015659727654023493	1.0459830715629137e-17	0.4922870585653168
Proteinogenic_12800_04	Phenylalanine		9	9577.0	7106.997589122557	0.0008482477587571106	-8.934438736266554e-18	0.4922870585653168
Proteinogenic_12800_05	Phenylalanine		0	58531.0	59112.899318244505	0.007183934690991758	-6.212749396620341e-18	0.4926878955417409
Proteinogenic_12800_05	Phenylalanine		1	156401.0	157829.2758764631	0.01918084247769398	1.0650427537063441e-17	0.4926878955417409
Proteinogenic_12800_05	Phenylalanine		2	576630.0	581781.6652469024	0.07070337499518026	1.420057004941792e-17	0.4926878955417409
Proteinogenic_12800_05	Phenylalanine		3	1352272.0	1363820.6116056968	0.16574382777702545	-5.680228019767168e-17	0.4926878955417409
Proteinogenic_12800_05	Phenylalanine		4	2053391.0	2068491.5954070366	0.2513818253147864	2.840114009883584e-17	0.4926878955417409
Proteinogenic_12800_05	Phenylalanine		5	1989004.0	1998737.7093075793	0.2429047015742712	2.840114009883584e-17	0.4926878955417409
Proteinogenic_12800_05	Phenylalanine		6	1322735.0	1323092.2987989173	0.16079415447978146	-2.840114009883584e-17	0.4926878955417409
Proteinogenic_12800_05	Phenylalanine		7	551802.0	546223.7195088787	0.06638205151293057	2.840114009883584e-17	0.4926878955417409
Proteinogenic_12800_05	Phenylalanine		8	125883.0	120511.90002316535	0.01464569711921649	1.2425498793240683e-17	0.4926878955417409
